time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-05-03T07:49:03.044Z,-25.28,179.9286,488.58,4.9,mb,97,60,4.404,1.04,us,us7000h6ry,2022-07-09T21:39:54.040Z,"south of the Fiji Islands",earthquake,10,4.1,0.033,295,reviewed,us,us
2022-05-03T07:35:15.387Z,-57.0199,-25.4479,35,4.6,mb,27,76,6.822,0.5,us,us7000h8d9,2022-07-09T21:39:54.040Z,"South Sandwich Islands region",earthquake,12.4,1.9,0.132,17,reviewed,us,us
2022-05-03T06:32:24.525Z,13.8315,144.9758,130.45,4.5,mb,60,82,0.262,0.5,us,us7000h8de,2022-07-09T21:39:53.040Z,"34 km NNE of Yigo Village, Guam",earthquake,12.5,5.3,0.076,50,reviewed,us,us
2022-05-03T00:34:04.373Z,20.1167,145.0388,143.25,4.5,mb,33,80,6.493,0.55,us,us7000h8d3,2022-07-09T21:39:53.040Z,"Maug Islands region, Northern Mariana Islands",earthquake,9.9,8.1,0.11,24,reviewed,us,us
2022-05-02T23:25:55.366Z,-5.0502,144.8576,86.28,4.6,mb,66,60,4.849,0.78,us,us7000h6qi,2022-07-09T21:39:53.040Z,"104 km W of Madang, Papua New Guinea",earthquake,9.4,7.1,0.074,55,reviewed,us,us
2022-05-02T21:51:46.528Z,2.4234,128.5183,57.04,4.7,mb,83,112,2.004,0.84,us,us7000h6q1,2022-07-09T21:39:52.040Z,"95 km NE of Tobelo, Indonesia",earthquake,6.9,6.4,0.07,61,reviewed,us,us
2022-05-02T18:59:24.371Z,-62.7533,166.3425,10,4.9,mb,47,34,14.909,0.95,us,us7000h6eu,2022-07-09T21:39:51.040Z,"Balleny Islands region",earthquake,12.2,1.8,0.104,29,reviewed,us,us
2022-05-02T18:43:13.487Z,24.0433,121.6614,31.35,4.5,mb,66,89,0.143,0.99,us,us7000h6eq,2022-07-09T21:39:51.040Z,"9 km NE of Hualien City, Taiwan",earthquake,4.5,4.7,0.078,48,reviewed,us,us
2022-05-02T18:24:26.815Z,8.9691,-84.0357,34.07,4.5,mb,56,63,1.029,1.2,us,us7000h6ee,2022-07-09T21:39:51.040Z,"52 km SSE of Quepos, Costa Rica",earthquake,5.5,5.5,0.087,39,reviewed,us,us
2022-05-02T18:19:48.976Z,-19.8772,-177.524,427.7,4.6,mb,63,121,4.695,0.69,us,us7000h6ed,2022-07-09T21:39:51.040Z,"279 km WNW of Haveluloto, Tonga",earthquake,12.4,7.2,0.059,85,reviewed,us,us
2022-05-02T16:27:54.153Z,-23.6781,-179.9295,511.15,5.4,mww,84,59,5.845,0.61,us,us7000h6dx,2022-07-09T21:39:51.040Z,"south of the Fiji Islands",earthquake,9.7,5.7,0.086,13,reviewed,us,us
2022-05-02T14:41:16.681Z,18.4435,-73.5209,13.25,4.5,mb,58,49,1.848,0.5,us,us7000h6dg,2022-07-09T21:39:51.040Z,"9 km S of Petit Trou de Nippes, Haiti",earthquake,4.8,3.2,0.11,26,reviewed,us,us
2022-05-02T14:37:36.260Z,-49.7455,117.4265,10,4.5,mb,25,86,16.804,0.93,us,us7000h8c8,2022-07-09T21:39:51.040Z,"western Indian-Antarctic Ridge",earthquake,14.3,1.8,0.132,17,reviewed,us,us
2022-05-02T14:28:02.428Z,-50.0822,115.4794,10,4.7,mb,27,118,16.442,0.49,us,us7000h8c3,2022-07-09T21:39:51.040Z,"western Indian-Antarctic Ridge",earthquake,13.6,1.9,0.13,19,reviewed,us,us
2022-05-02T12:48:03.658Z,50.998,177.8828,8.19,4.5,mb,113,137,0.971,0.44,us,us7000h6cz,2022-07-09T21:39:50.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,4.9,4.5,0.042,166,reviewed,us,us
2022-05-02T12:34:25.511Z,-30.0075,-178.6212,221.29,5.4,mww,109,52,0.961,0.84,us,us7000h6cu,2022-07-09T21:39:50.040Z,"Kermadec Islands, New Zealand",earthquake,8.4,4.6,0.057,30,reviewed,us,us
2022-05-02T07:08:13.847Z,31.6372,131.7001,28.01,5.1,mww,183,67,1.072,0.39,us,us7000h6bp,2022-07-09T21:39:49.040Z,"31 km E of Nichinan, Japan",earthquake,6.5,2.7,0.093,11,reviewed,us,us
2022-05-02T06:26:45.680Z,-57.0025,-24.9567,10,4.5,mb,40,59,7.071,0.75,us,us7000h8bu,2022-07-09T21:39:49.040Z,"South Sandwich Islands region",earthquake,6.7,1.9,0.096,32,reviewed,us,us
2022-05-02T06:10:37.756Z,-57.0387,-25.1709,10,5.1,mb,92,69,6.971,0.42,us,us7000h6ba,2022-07-09T21:39:49.040Z,"South Sandwich Islands region",earthquake,9.8,1.8,0.059,95,reviewed,us,us
2022-05-02T06:02:11.938Z,-57.0699,-25.1521,10,5.6,mww,120,64,6.991,0.4,us,us7000h6b8,2022-07-09T21:39:49.040Z,"South Sandwich Islands region",earthquake,7.9,1.8,0.068,21,reviewed,us,us
2022-05-02T05:07:05.540Z,-56.2134,-26.8855,68.17,4.7,mb,53,51,5.822,0.41,us,us7000h8bs,2022-07-09T21:39:49.040Z,"South Sandwich Islands region",earthquake,8.6,7.3,0.084,44,reviewed,us,us
2022-05-02T03:23:58.695Z,31.4164,138.7043,10,4.9,mb,138,115,1.928,0.88,us,us7000h6ay,2022-07-09T21:39:49.040Z,"Izu Islands, Japan region",earthquake,7.4,1.8,0.05,127,reviewed,us,us
2022-05-02T03:14:28.349Z,31.3688,138.7451,10,5.3,mww,103,69,1.954,0.91,us,us7000h6as,2022-07-09T21:39:49.040Z,"Izu Islands, Japan region",earthquake,6,1.8,0.066,22,reviewed,us,us
2022-05-01T21:57:49.305Z,23.6503,142.7068,54,5.5,mww,122,36,3.463,0.64,us,us7000h69c,2022-07-09T21:39:48.040Z,"Volcano Islands, Japan region",earthquake,8.7,1.9,0.06,27,reviewed,us,us
2022-05-01T21:38:11.141Z,31.4891,138.8423,10,4.5,mb,51,102,1.81,0.85,us,us7000h698,2022-07-09T21:39:48.040Z,"Izu Islands, Japan region",earthquake,5.2,1.9,0.115,22,reviewed,us,us
2022-05-01T20:10:20.888Z,-20.0319,-173.9312,10,5.1,mb,46,121,6.426,0.97,us,us7000h68v,2022-07-09T21:39:47.040Z,"50 km ESE of Pangai, Tonga",earthquake,6.8,1.8,0.053,115,reviewed,us,us
2022-05-01T19:35:53.019Z,41.1134,44.0631,10,4.9,mb,68,38,1.013,1.07,us,us7000h68m,2022-07-09T21:39:47.040Z,"17 km SW of Metsavan, Armenia",earthquake,5,0.9,0.057,97,reviewed,us,us
2022-05-01T19:26:00.690Z,-37.2134,-74.0699,10,4.8,mb,47,119,0.843,0.88,us,us7000h68k,2022-07-09T21:39:47.040Z,"57 km NW of Lebu, Chile",earthquake,4.6,1.3,0.098,32,reviewed,us,us
2022-05-01T17:28:56.402Z,47.7424,147.5889,391.87,4.7,mb,103,89,3.374,1.04,us,us7000h685,2022-07-09T21:39:47.040Z,"280 km N of Kuril’sk, Russia",earthquake,9.1,5.5,0.022,640,reviewed,us,us
2022-05-01T16:30:50.010Z,14.2981,119.4464,10,4.5,mb,53,107,8.614,0.52,us,us7000h84m,2022-07-09T21:39:47.040Z,"79 km NW of Cabra, Philippines",earthquake,10.4,1.9,0.088,39,reviewed,us,us
2022-05-01T15:15:39.093Z,22.6784,94.2561,90.81,5,mb,137,43,2.413,0.7,us,us7000h67u,2022-08-09T06:34:24.179Z,"",earthquake,7.7,1.9,0.04,201,reviewed,us,us
2022-05-01T12:50:30.597Z,-7.0256,155.6883,35,5.5,mww,115,44,4.498,0.63,us,us7000h67f,2022-07-09T21:39:46.040Z,"81 km SSE of Panguna, Papua New Guinea",earthquake,7.9,1.9,0.083,14,reviewed,us,us
2022-05-01T12:12:00.067Z,-65.5439,-178.3944,10,4.7,mb,21,90,13.136,0.32,us,us7000h84e,2022-07-09T21:39:46.040Z,"Pacific-Antarctic Ridge",earthquake,7.3,1.9,0.134,18,reviewed,us,us
2022-05-01T10:14:58.813Z,-59.4066,-25.8898,32.86,4.5,mb,28,81,7.749,0.43,us,us7000h84b,2022-07-09T21:39:46.040Z,"South Sandwich Islands region",earthquake,11.9,2.3,0.115,22,reviewed,us,us
2022-05-01T10:05:51.205Z,-28.1879,-13.2248,10,4.5,mb,35,79,13.999,0.51,us,us7000h84a,2022-07-09T21:39:46.040Z,"southern Mid-Atlantic Ridge",earthquake,5.8,1.9,0.096,32,reviewed,us,us
2022-05-01T08:27:51.098Z,-28.2716,-13.0807,10,4.5,mb,32,74,29.419,0.38,us,us7000h84i,2022-07-09T21:39:45.040Z,"southern Mid-Atlantic Ridge",earthquake,12.5,1.9,0.109,30,reviewed,us,us
2022-05-01T05:43:06.185Z,24.2623,141.5275,147.58,4.6,mb,132,96,8.948,0.8,us,us7000h661,2022-07-09T21:39:45.040Z,"Volcano Islands, Japan region",earthquake,9.6,6.3,0.033,283,reviewed,us,us
2022-05-01T01:52:26.244Z,26.7944,126.4725,10,4.5,mb,28,77,1.609,0.83,us,us7000h65c,2022-07-09T21:39:45.040Z,"136 km WNW of Naha, Japan",earthquake,6.9,1.8,0.156,13,reviewed,us,us
2022-05-01T01:22:46.818Z,29.653,142.3848,10,4.7,mb,59,64,2.554,0.77,us,us7000h659,2022-07-09T21:39:45.040Z,"Izu Islands, Japan region",earthquake,9.7,1.8,0.07,64,reviewed,us,us
2022-04-30T23:34:35.118Z,-36.8311,78.5535,10,4.7,mb,34,55,1.242,0.89,us,us7000h7ke,2022-07-09T21:39:44.040Z,"Mid-Indian Ridge",earthquake,9.7,1.8,0.11,25,reviewed,us,us
2022-04-30T23:07:19.104Z,12.3686,141.8519,101.42,4.5,mb,23,54,3.18,0.64,us,us7000h7kb,2022-07-09T21:39:44.040Z,"Mariana Islands region",earthquake,12.2,8.2,0.14,15,reviewed,us,us
2022-04-30T23:00:18.237Z,-60.8404,-19.8914,10,4.6,mb,15,96,12.784,0.4,us,us7000h7ka,2022-07-09T21:39:44.040Z,"east of the South Sandwich Islands",earthquake,13.8,1.9,0.158,12,reviewed,us,us
2022-04-30T22:39:28.645Z,-5.3786,68.8004,10,4.5,mb,50,58,4.287,0.59,us,us7000h64v,2022-07-09T21:39:44.040Z,"Chagos Archipelago region",earthquake,10.8,1.7,0.089,37,reviewed,us,us
2022-04-30T22:15:26.980Z,-17.7422,-178.674,546.74,4.5,mb,27,119,3.119,0.68,us,us7000h64p,2022-07-09T21:39:44.040Z,"Fiji region",earthquake,15.4,10.9,0.118,21,reviewed,us,us
2022-04-30T19:57:37.354Z,-56.9512,147.9999,10,4.8,mb,32,113,17.882,0.75,us,us7000h65w,2022-07-09T21:39:44.040Z,"west of Macquarie Island",earthquake,14.1,1.9,0.113,24,reviewed,us,us
2022-04-30T17:34:05.382Z,13.1672,93.0378,42.04,4.5,mb,66,47,1.529,0.88,us,us7000h63j,2022-07-09T21:39:44.040Z,"166 km NNE of Bamboo Flat, India",earthquake,7.6,6.9,0.082,53,reviewed,us,us
2022-04-30T13:30:42.064Z,-16.6268,175.9384,10,4.5,mb,25,71,6.174,1.04,us,us7000h7jz,2022-07-09T21:39:43.040Z,"194 km NW of Lautoka, Fiji",earthquake,7.2,1.9,0.131,17,reviewed,us,us
2022-04-30T13:04:59.052Z,-6.7011,120.6922,10,4.8,mb,47,52,1.919,0.87,us,us7000h62q,2022-07-09T21:39:43.040Z,"181 km SSE of Sinjai, Indonesia",earthquake,5.6,1.9,0.103,29,reviewed,us,us
2022-04-30T11:00:18.804Z,-35.3046,78.5636,10,4.8,mb,62,58,2.612,0.57,us,us7000h626,2022-07-09T21:39:43.040Z,"Mid-Indian Ridge",earthquake,6,1.9,0.076,54,reviewed,us,us
2022-04-30T09:21:28.857Z,-34.4606,-72.0363,20.24,4.5,mb,49,123,0.554,0.57,us,us7000h61w,2022-07-09T21:39:43.040Z,"64 km WNW of Santa Cruz, Chile",earthquake,3.7,6.6,0.121,20,reviewed,us,us
2022-04-30T08:14:45.780Z,-6.5737,103.5839,10,4.7,mb,47,117,2.285,0.68,us,us7000h61c,2022-07-09T21:39:42.040Z,"224 km SW of Bandar Lampung, Indonesia",earthquake,3.1,1.9,0.106,27,reviewed,us,us
2022-04-30T06:42:35.024Z,-15.7178,167.1139,31.25,4.6,mb,22,142,5.507,0.72,us,us7000h7jv,2022-07-09T21:39:42.040Z,"22 km SSW of Luganville, Vanuatu",earthquake,10.8,4.3,0.128,18,reviewed,us,us
2022-04-30T06:33:03.159Z,-15.0112,-172.9196,10,4.6,mb,21,135,1.553,1.03,us,us7000h60u,2022-07-09T21:39:42.040Z,"140 km NE of Hihifo, Tonga",earthquake,12.8,1.9,0.128,18,reviewed,us,us
2022-04-30T06:14:40.913Z,-15.8044,-177.943,10,4.6,mb,24,107,1.498,0.77,us,us7000h60x,2022-07-09T21:39:42.040Z,"166 km S of Alo, Wallis and Futuna",earthquake,5.3,1.9,0.141,15,reviewed,us,us
2022-04-30T05:09:11.215Z,12.547,-88.0143,68.25,4.7,mb,107,155,0.981,0.81,us,us7000h607,2022-07-09T21:39:42.040Z,"64 km WSW of Jiquilillo, Nicaragua",earthquake,6.1,8.3,0.059,86,reviewed,us,us
2022-04-30T05:00:06.113Z,19.9826,122.2697,10,4.5,mb,27,118,3.031,0.64,us,us7000h7jt,2022-07-09T21:39:42.040Z,"Babuyan Islands region, Philippines",earthquake,10.4,1.9,0.163,11,reviewed,us,us
2022-04-30T03:24:53.978Z,2.7886,126.5388,68.95,4.9,mb,66,78,2.167,1.16,us,us7000h5zj,2022-07-09T21:39:42.040Z,"201 km NW of Tobelo, Indonesia",earthquake,5.7,5,0.058,94,reviewed,us,us
2022-04-30T03:24:50.939Z,-58.9696,-25.7161,59.42,5,mb,53,40,7.568,0.87,us,us7000h5zm,2022-07-09T21:39:42.040Z,"South Sandwich Islands region",earthquake,10.9,5.4,0.084,47,reviewed,us,us
2022-04-30T02:49:21.671Z,-15.9603,-177.5389,10,4.8,mb,20,123,1.736,1.02,us,us7000h5zh,2022-07-09T21:39:42.040Z,"192 km SSE of Alo, Wallis and Futuna",earthquake,13.2,1.9,0.122,23,reviewed,us,us
2022-04-30T01:13:20.913Z,-46.9097,33.3493,10,4.9,mb,28,60,12.728,1.04,us,us7000h5yx,2022-07-09T21:39:42.040Z,"Prince Edward Islands region",earthquake,10.9,1.9,0.125,22,reviewed,us,us
2022-04-30T00:47:12.734Z,-20.8772,-178.7557,568.82,4.5,mb,97,37,6.561,0.76,us,us7000h5yp,2022-07-09T21:39:42.040Z,"Fiji region",earthquake,11.3,6.8,0.044,152,reviewed,us,us
2022-04-29T22:18:56.084Z,-30.0758,-177.3306,10,4.6,mb,19,193,0.959,0.77,us,us7000h7j1,2022-07-05T03:42:14.040Z,"",earthquake,7.3,1.9,0.182,9,reviewed,us,us
2022-04-29T21:42:01.631Z,-0.3149,124.5139,46.1,4.9,mww,122,35,1.885,0.96,us,us7000h5xr,2022-07-05T03:42:13.040Z,"183 km S of Tomohon, Indonesia",earthquake,5.6,3.4,0.098,10,reviewed,us,us
2022-04-29T18:49:51.840Z,-2.7513,-79.5186,56.49,4.8,mb,111,84,0.962,0.78,us,us7000h5w1,2022-07-05T03:42:10.040Z,"14 km SE of Naranjal, Ecuador",earthquake,5.4,5.7,0.034,270,reviewed,us,us
2022-04-29T18:49:33.286Z,-18.3358,-173.745,56.03,4.5,mb,13,116,4.789,0.46,us,us7000h7ip,2022-07-05T03:42:09.040Z,"43 km NE of Neiafu, Tonga",earthquake,9,14.9,0.181,11,reviewed,us,us
2022-04-29T18:25:26.679Z,-9.7003,116.2793,43.81,4.9,mb,97,59,1.713,0.77,us,us7000h5vv,2022-07-05T03:42:08.040Z,"110 km SSE of Lembar, Indonesia",earthquake,6.5,3,0.064,84,reviewed,us,us
2022-04-29T18:13:47.094Z,-25.0729,-177.0093,101.78,4.8,mb,102,72,4.25,0.85,us,us7000h5vs,2022-07-05T03:42:07.040Z,"south of the Fiji Islands",earthquake,11.7,4.9,0.057,104,reviewed,us,us
2022-04-29T17:23:51.985Z,27.8952,100.6915,10,4.6,mb,104,48,6.656,0.72,us,us7000h5vh,2022-07-05T03:42:06.040Z,"",earthquake,9.1,1.9,0.058,94,reviewed,us,us
2022-04-29T14:01:12.059Z,35.0732,25.0057,10,4.9,mb,91,59,0.234,0.5,us,us7000h5uf,2022-07-05T03:42:02.040Z,"7 km S of Agía Varvára, Greece",earthquake,4.4,1.8,0.041,192,reviewed,us,us
2022-04-29T14:00:38.961Z,-16.363,-173.5116,55.87,4.9,mb,78,61,2.956,0.46,us,us7000h5ug,2022-07-05T03:42:01.040Z,"54 km SE of Hihifo, Tonga",earthquake,11.9,7.2,0.034,264,reviewed,us,us
2022-04-29T11:40:34.008Z,11.0658,-87.0154,10,4.5,mb,48,186,1.312,0.62,us,us7000h5tw,2022-07-05T03:41:59.040Z,"96 km SW of Masachapa, Nicaragua",earthquake,2.6,1.9,0.069,62,reviewed,us,us
2022-04-29T11:23:11.615Z,31.1606,130.3699,158.52,4.5,mb,82,114,0.354,0.44,us,us7000h5ts,2022-07-05T03:41:57.040Z,"12 km SSE of Makurazaki, Japan",earthquake,8.2,4.8,0.067,65,reviewed,us,us
2022-04-29T09:07:49.518Z,-5.4558,147.0189,210.71,4.5,mb,78,48,3.407,0.64,us,us7000h5tb,2022-07-05T03:41:54.040Z,"138 km E of Madang, Papua New Guinea",earthquake,9.8,6.2,0.075,53,reviewed,us,us
2022-04-29T08:33:28.653Z,-4.4742,-104.9646,10,5.6,mww,142,110,15.14,0.45,us,us7000h5t8,2022-07-05T03:41:54.040Z,"central East Pacific Rise",earthquake,12,1.9,0.098,10,reviewed,us,us
2022-04-29T06:24:00.150Z,0.7269,67.2528,10,4.5,mb,30,64,8.429,0.48,us,us7000h5sq,2022-07-05T03:41:53.040Z,"Carlsberg Ridge",earthquake,6.5,1.9,0.113,23,reviewed,us,us
2022-04-29T06:12:28.090Z,0.3035,126.3493,38.33,4.5,mb,24,98,1.118,0.92,us,us7000h7i9,2022-07-05T03:41:53.040Z,"127 km WSW of Ternate, Indonesia",earthquake,6.3,9.1,0.157,12,reviewed,us,us
2022-04-29T01:30:02.883Z,-56.9948,-25.0331,10,4.6,mb,21,115,7.029,0.39,us,us7000h7i4,2022-07-05T03:41:51.040Z,"South Sandwich Islands region",earthquake,13.1,1.9,0.146,16,reviewed,us,us
2022-04-29T00:52:32.764Z,1.7652,-100.9268,10,4.5,mb,69,137,10.911,0.58,us,us7000h7i3,2022-07-05T03:41:50.040Z,"Galapagos Triple Junction region",earthquake,13.2,1.9,0.071,58,reviewed,us,us
2022-04-28T23:15:47.614Z,-10.185,116.7053,35,4.7,mb,44,48,1.713,0.66,us,us7000h7b6,2022-07-05T03:41:49.040Z,"170 km SSE of Praya, Indonesia",earthquake,3.5,2,0.104,28,reviewed,us,us
2022-04-28T22:29:25.483Z,-15.0129,-71.9117,121.14,4.5,mb,69,122,3.466,0.98,us,us7000h5r1,2022-07-05T03:41:48.040Z,"39 km SSE of Cayarani, Peru",earthquake,8,7.2,0.07,60,reviewed,us,us
2022-04-28T16:33:55.824Z,46.117,152.7774,10,4.5,mb,104,102,6.961,0.67,us,us7000h5ne,2022-07-05T03:41:46.040Z,"Kuril Islands",earthquake,10.1,1.9,0.058,94,reviewed,us,us
2022-04-28T13:21:13.122Z,-3.9148,146.6901,10,6.1,mww,83,29,1.978,1.19,us,us7000h5mc,2022-08-09T06:32:19.622Z,"175 km NE of Madang, Papua New Guinea",earthquake,6.7,1.3,0.057,30,reviewed,us,us
2022-04-28T12:54:27.044Z,-3.8609,146.7177,10,4.9,mb,50,52,1.918,1.09,us,us7000h5m3,2022-07-05T03:41:43.040Z,"182 km NE of Madang, Papua New Guinea",earthquake,7.5,1.9,0.084,44,reviewed,us,us
2022-04-28T11:42:27.833Z,9.9835,126.1778,58.51,5,mww,108,67,2.955,1.02,us,us7000h5lp,2022-07-05T03:41:43.040Z,"15 km NNE of Pilar, Philippines",earthquake,7.2,4.6,0.068,21,reviewed,us,us
2022-04-28T10:03:21.963Z,41.1849,142.3054,58.42,4.7,mb,92,80,1.018,0.94,us,us7000h5l9,2022-07-05T03:41:42.040Z,"91 km E of Mutsu, Japan",earthquake,8,5.4,0.035,251,reviewed,us,us
2022-04-28T06:46:49.402Z,-16.1621,-174.0642,138.05,4.5,mb,54,55,3.143,0.48,us,us7000h5kk,2022-07-05T03:41:39.040Z,"36 km SW of Hihifo, Tonga",earthquake,9.6,6.4,0.039,202,reviewed,us,us
2022-04-28T04:14:56.748Z,52.7184,-174.5199,192.92,4.5,mb,107,67,0.374,0.65,us,us7000h5jq,2022-07-05T03:41:36.040Z,"62 km NNW of Atka, Alaska",earthquake,8.5,4.8,0.03,328,reviewed,us,us
2022-04-28T03:44:20.389Z,-7.0497,129.7722,83.06,4.5,mb,20,76,1.774,0.8,us,us7000h7ak,2022-07-05T03:41:34.040Z,"Kepulauan Babar, Indonesia",earthquake,7.4,9.5,0.181,9,reviewed,us,us
2022-04-28T03:33:41.887Z,56.3385,-156.4799,52.3,5.4,mww,,,,0.82,ak,ak0225f7eevn,2022-07-05T03:41:33.040Z,"119 km E of Chignik, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2022-04-28T01:23:42.763Z,43.0519,142.2121,150.59,4.6,mb,104,88,1.101,0.53,us,us7000h5if,2022-07-05T03:41:31.040Z,"35 km SSW of Shimo-furano, Japan",earthquake,6.1,4.8,0.027,420,reviewed,us,us
2022-04-28T00:01:07.630Z,-4.3905,129.1791,155.04,4.8,mb,90,48,3.394,0.69,us,us7000h5i6,2022-07-05T03:41:30.040Z,"119 km SSE of Amahai, Indonesia",earthquake,2.9,6.3,0.071,61,reviewed,us,us
2022-04-27T23:09:23.588Z,-19.2727,167.5566,10,5.4,mww,171,43,3.325,0.88,us,us7000h5hl,2022-07-05T03:41:29.040Z,"Vanuatu region",earthquake,7.3,1.7,0.073,18,reviewed,us,us
2022-04-27T22:10:53.177Z,46.096,152.7709,10,4.5,mb,40,138,7.467,0.72,us,us7000h71t,2022-07-05T03:41:28.040Z,"Kuril Islands",earthquake,12.6,1.9,0.115,22,reviewed,us,us
2022-04-27T21:35:18.531Z,10.7984,-62.2547,95.73,4.7,mb,119,31,1.45,0.58,us,us7000h5h9,2022-07-05T03:41:28.040Z,"24 km N of Güiria, Venezuela",earthquake,8.4,6.6,0.06,84,reviewed,us,us
2022-04-27T19:47:08.754Z,-32.8484,-179.181,97.79,4.5,mb,21,155,3.735,0.72,us,us7000h71m,2022-07-05T03:41:27.040Z,"south of the Kermadec Islands",earthquake,11.8,7,0.15,13,reviewed,us,us
2022-04-27T14:13:53.891Z,-19.8958,-69.1458,104.86,4.5,mwr,67,71,0.23,0.94,us,us6000hgpq,2022-07-05T03:41:23.040Z,"110 km ENE of Iquique, Chile",earthquake,5.1,3.1,,,reviewed,us,guc
2022-04-27T12:36:13.301Z,-7.4858,121.6714,10,4.6,mb,25,92,1.272,0.85,us,us7000h717,2022-07-05T03:41:22.040Z,"138 km NNW of Maumere, Indonesia",earthquake,5.4,1.7,0.157,12,reviewed,us,us
2022-04-27T12:21:43.284Z,-18.7207,65.326,10,4.6,mb,42,54,9.339,0.8,us,us7000h71e,2022-07-05T03:41:22.040Z,"227 km ENE of Port Mathurin, Mauritius",earthquake,11.6,1.9,0.094,34,reviewed,us,us
2022-04-27T12:20:51.354Z,11.7528,144.5081,10,4.5,mb,20,166,1.858,0.52,us,us7000h715,2022-07-05T03:41:21.040Z,"168 km S of Merizo Village, Guam",earthquake,14.1,2,0.14,15,reviewed,us,us
2022-04-27T12:03:17.189Z,-55.2831,-31.0744,10,4.9,mb,26,73,3.29,0.64,us,us6000hgp7,2022-07-05T03:41:21.040Z,"South Georgia Island region",earthquake,7.4,1.8,0.112,25,reviewed,us,us
2022-04-27T11:32:19.359Z,11.8203,144.4262,10,4.5,mb,48,88,1.81,0.53,us,us7000h712,2022-07-05T03:41:20.040Z,"south of the Mariana Islands",earthquake,11,1.9,0.089,37,reviewed,us,us
2022-04-27T11:01:30.546Z,15.8426,-96.6037,15.72,4.8,mww,191,180,0.482,0.74,us,us6000hgnw,2022-07-05T03:41:19.040Z,"1 km WNW of San José Piedras Negras, Mexico",earthquake,6.6,5.3,0.069,20,reviewed,us,us
2022-04-27T09:27:00.250Z,-60.2183,-24.8702,10,5.4,mww,109,70,14.448,0.56,us,us6000hgmt,2022-07-05T03:41:18.040Z,"South Sandwich Islands region",earthquake,10.8,1.9,0.083,14,reviewed,us,us
2022-04-27T08:49:15.307Z,-22.7204,171.2324,10,4.9,mb,49,102,6.959,1.21,us,us6000hgml,2022-07-05T03:41:17.040Z,"southeast of the Loyalty Islands",earthquake,11,1.8,0.075,56,reviewed,us,us
2022-04-27T06:59:03.327Z,12.1569,143.9905,10,4.5,mb,25,132,1.661,0.84,us,us7000h70v,2022-07-05T03:41:16.040Z,"143 km SSW of Merizo Village, Guam",earthquake,12.5,1.9,0.068,63,reviewed,us,us
2022-04-27T04:41:59.641Z,-10.3684,123.5296,10,4.5,mb,22,81,0.948,0.89,us,us7000h70t,2022-07-05T03:41:15.040Z,"23 km SSW of Kupang, Indonesia",earthquake,5.2,1.9,0.171,10,reviewed,us,us
2022-04-27T01:51:53.801Z,35.9623,22.6525,58.44,4.9,mww,149,39,1.347,0.67,us,us6000hgkt,2022-07-05T03:41:12.040Z,"36 km SW of Kýthira, Greece",earthquake,5.7,5.8,0.071,19,reviewed,us,us
2022-04-27T01:27:24.595Z,-33.0256,-179.455,75.39,5,mww,95,65,3.975,0.59,us,us6000hgkn,2022-07-05T03:41:12.040Z,"south of the Kermadec Islands",earthquake,8.4,5.2,0.089,12,reviewed,us,us
2022-04-27T00:12:49.235Z,35.1803,140.435,88.35,4.6,mb,76,119,1.917,0.68,us,us6000hgkb,2022-07-05T03:41:11.040Z,"8 km SSE of ?hara, Japan",earthquake,6.7,4.9,0.052,112,reviewed,us,us
2022-04-26T22:28:34.920Z,-49.2501,123.1396,10,4.6,mb,25,135,16.894,0.65,us,us6000hgjn,2022-07-05T03:41:09.040Z,"western Indian-Antarctic Ridge",earthquake,14.3,1.9,0.128,18,reviewed,us,us
2022-04-26T21:54:27.408Z,1.5182,128.8698,18.91,4.5,mb,49,81,1.675,0.8,us,us7000h6pf,2022-07-05T03:41:08.040Z,"98 km ESE of Tobelo, Indonesia",earthquake,8.1,5,0.089,37,reviewed,us,us
2022-04-26T20:03:30.464Z,-26.7771,-176.5411,35,5,mb,105,75,2.759,0.66,us,us7000h6pa,2022-07-05T03:41:05.040Z,"south of the Fiji Islands",earthquake,11,1.9,0.061,92,reviewed,us,us
2022-04-26T19:11:33.836Z,34.7493,32.4322,10,4.9,mb,133,53,0.768,0.76,us,us6000hght,2022-07-05T03:41:04.040Z,"1 km SW of Geroskipou, Cyprus",earthquake,4.9,1.8,0.046,156,reviewed,us,us
2022-04-26T19:08:19.659Z,-4.0434,142.6934,125.08,5.2,mww,198,17,2.5,0.85,us,us6000hghs,2022-07-05T03:41:03.040Z,"23 km NW of Ambunti, Papua New Guinea",earthquake,7,4,0.068,21,reviewed,us,us
2022-04-26T17:20:08.994Z,-55.7451,-28.1405,32.55,4.5,mb,34,56,5.022,0.81,us,us7000h6p5,2022-07-05T03:41:02.040Z,"",earthquake,12.2,4.8,0.127,22,reviewed,us,us
2022-04-26T17:03:21.847Z,-58.0796,-25.3492,74.94,5.1,mb,64,50,7.285,0.65,us,us7000h6p3,2022-07-05T03:41:01.040Z,"South Sandwich Islands region",earthquake,11.8,4.6,0.093,37,reviewed,us,us
